season,team,g,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_ft,opp_fta,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
2023,"Portland Trail Blazers",82,3522,7176,1029,2717,1555,1977,857,2686,3543,2214,640,352,1108,1679,9628
2023,"Utah Jazz",82,3555,7515,1023,2830,1544,1989,919,2644,3563,2047,639,405,1030,1679,9677
2023,"Sacramento Kings",82,3589,7288,1022,2740,1481,1882,795,2665,3460,2187,598,341,1165,1711,9681
2023,"Atlanta Hawks",82,3592,7398,979,2748,1524,1899,866,2751,3617,2131,616,414,1162,1612,9687
2023,"Detroit Pistons",82,3533,7222,984,2732,1669,2149,901,2767,3668,2112,631,453,1108,1718,9719
2023,"Houston Rockets",82,3480,7226,1189,3183,1576,1986,861,2543,3404,2143,718,509,1079,1692,9725
2023,"Indiana Pacers",82,3549,7323,1019,2733,1679,2100,993,2721,3714,2163,650,438,1235,1660,9796
2023,"San Antonio Spurs",82,3780,7460,1036,2651,1496,1942,877,2811,3688,2198,665,431,1135,1516,10092
2024,"Minnesota Timberwolves",82,3198,7114,937,2645,1402,1794,843,2555,3398,2008,616,371,1166,1630,8735
2024,"New York Knicks",82,3304,7026,1028,2813,1237,1620,839,2492,3331,2098,552,431,1082,1565,8873
2024,"Miami Heat",82,3297,7056,1064,3018,1230,1577,757,2750,3507,2173,543,388,1126,1550,8888
2024,"Orlando Magic",82,3264,6884,945,2636,1419,1819,731,2537,3268,1958,666,379,1234,1710,8892
2024,"Boston Celtics",82,3403,7515,1059,3008,1092,1422,907,2645,3552,2042,510,304,986,1416,8957
2024,"Denver Nuggets",82,3332,7210,919,2587,1404,1819,894,2573,3467,2108,578,394,1014,1467,8987
2024,"Cleveland Cavaliers",82,3323,7176,1029,2773,1363,1724,823,2676,3499,2071,632,411,1115,1536,9038
2024,"New Orleans Pelicans",82,3317,7155,1109,3176,1331,1699,826,2644,3470,2196,536,424,1168,1507,9074
2024,"Philadelphia 76ers",82,3322,7098,979,2765,1524,1926,903,2742,3645,2143,506,503,1201,1519,9147
2024,"Los Angeles Clippers",82,3413,7288,1054,2902,1332,1718,909,2551,3460,2165,597,384,1069,1537,9212
2024,"Oklahoma City Thunder",82,3328,7322,1101,3052,1482,1878,968,2695,3663,2207,582,419,1287,1548,9239
2024,"Memphis Grizzlies",82,3381,7128,1098,2905,1391,1785,874,2867,3741,2179,668,536,1239,1539,9251
2024,"Phoenix Suns",82,3444,7428,1074,2949,1319,1705,898,2490,3388,2155,685,372,1043,1612,9281
2024,"Houston Rockets",82,3344,7226,1012,2904,1583,2065,878,2803,3681,1997,597,482,1132,1609,9283
2024,"Brooklyn Nets",82,3410,7255,1066,2865,1401,1736,843,2788,3631,2088,563,409,1035,1496,9287
2024,"Chicago Bulls",82,3370,7131,1196,3235,1388,1789,829,2729,3558,2287,555,404,1147,1538,9324
2024,"Sacramento Kings",82,3414,7114,1074,2775,1513,1892,747,2740,3487,2208,606,370,1139,1504,9415
2024,"Golden State Warriors",82,3453,7415,1088,3030,1449,1840,892,2627,3519,2187,633,407,1067,1471,9443
2024,"Portland Trail Blazers",82,3485,7104,957,2730,1535,1938,868,2726,3594,2225,729,528,1173,1467,9462
2024,"Dallas Mavericks",82,3522,7413,1075,2921,1364,1772,896,2800,3696,2258,603,331,1127,1667,9483
2024,"Milwaukee Bucks",82,3543,7537,1032,2897,1423,1764,843,2765,3608,2169,580,347,986,1576,9541
2024,"Charlotte Hornets",82,3555,7191,1118,2965,1352,1699,867,2853,3720,2356,582,396,1117,1432,9580
2024,"Los Angeles Lakers",82,3643,7687,1170,3109,1174,1476,893,2719,3612,2316,673,390,1100,1619,9630
2024,"San Antonio Spurs",82,3684,7570,1040,2791,1316,1679,860,2857,3717,2296,733,380,1098,1470,9724
2024,"Toronto Raptors",82,3669,7476,1120,2979,1283,1627,919,2785,3704,2346,595,474,1137,1487,9741
2024,"Detroit Pistons",82,3578,7301,991,2682,1610,2013,791,2745,3536,2216,727,490,1019,1457,9757
2024,"Indiana Pacers",82,3653,7361,877,2404,1677,2130,901,2654,3555,2020,543,440,1142,1501,9860
2024,"Atlanta Hawks",82,3659,7394,1147,2987,1417,1790,870,2758,3628,2314,638,461,1158,1594,9882
2024,"Utah Jazz",82,3654,7509,1213,3070,1364,1768,900,2564,3464,2442,704,528,1009,1577,9885
2024,"Washington Wizards",82,3777,7618,1007,2782,1528,1966,993,3020,4013,2382,655,496,1152,1473,10089
2025,"Orlando Magic",82,3125,6680,938,2571,1467,1916,751,2703,3454,1870,635,361,1329,1666,8655
2025,"Boston Celtics",82,3302,7331,1055,3041,1128,1451,878,2704,3582,1968,567,295,1048,1438,8787
2025,"Oklahoma City Thunder",82,3109,7130,1104,3225,1504,1942,952,2727,3679,2018,549,392,1396,1485,8826
2025,"Los Angeles Clippers",82,3240,7032,1064,3038,1330,1723,798,2605,3403,2105,723,352,1233,1458,8874
2025,"Minnesota Timberwolves",82,3319,7213,1040,2949,1284,1674,906,2611,3517,2032,687,368,1205,1571,8962
2025,"Houston Rockets",82,3322,7244,1010,2833,1348,1776,867,2589,3456,1926,651,467,1175,1577,9002
2025,"Miami Heat",82,3383,7262,1118,3109,1139,1468,880,2783,3663,2176,618,382,1133,1390,9023
2025,"Golden State Warriors",82,3316,7126,1080,2976,1348,1752,869,2744,3613,2120,621,441,1291,1523,9060
2025,"New York Knicks",82,3411,7192,1072,2924,1264,1603,893,2538,3431,2069,575,406,1189,1554,9158
2025,"Los Angeles Lakers",82,3392,7319,1112,3124,1302,1680,919,2609,3528,2236,673,344,1121,1576,9198
2025,"Brooklyn Nets",82,3317,6909,1059,2928,1509,1936,829,2754,3583,2219,660,457,1228,1550,9202
2025,"Cleveland Cavaliers",82,3382,7454,1104,3075,1349,1732,947,2624,3571,2101,641,361,1189,1553,9217
2025,"Milwaukee Bucks",82,3414,7473,1140,3232,1301,1661,900,2812,3712,2166,602,315,1055,1552,9269
2025,"Detroit Pistons",82,3326,7210,1119,3054,1544,1989,863,2618,3481,2035,728,413,1235,1551,9315
2025,"Portland Trail Blazers",82,3410,7238,1042,2884,1475,1846,978,2650,3628,2147,781,453,1271,1582,9337
2025,"Charlotte Hornets",82,3409,7293,1163,3277,1384,1752,927,2783,3710,2196,718,435,1089,1488,9365
2025,"Indiana Pacers",82,3493,7372,1058,2978,1397,1807,918,2775,3693,2131,588,366,1230,1541,9441
2025,"Toronto Raptors",82,3377,7242,1079,3093,1610,2070,940,2750,3690,2124,752,484,1238,1484,9443
2025,"Sacramento Kings",82,3409,7196,1193,3131,1440,1838,819,2653,3472,2212,649,350,1140,1515,9451
2025,"Dallas Mavericks",82,3531,7521,1054,2904,1346,1728,996,2719,3715,2220,664,375,1086,1532,9462
2025,"Philadelphia 76ers",82,3475,7118,1167,3084,1382,1741,946,2787,3733,2317,610,420,1311,1530,9499
2025,"Phoenix Suns",82,3493,7386,1163,3145,1414,1790,945,2678,3623,2235,696,329,1001,1509,9563
2025,"San Antonio Spurs",82,3595,7587,1177,3226,1201,1520,992,2794,3786,2296,664,356,1121,1428,9568
2025,"Memphis Grizzlies",82,3435,7529,1162,3230,1550,2013,945,2625,3570,2217,710,450,1242,1653,9582
2025,"Denver Nuggets",82,3554,7629,1156,3170,1319,1697,963,2518,3481,2379,717,420,1062,1562,9583
2025,"New Orleans Pelicans",82,3585,7419,1199,3289,1410,1794,972,2778,3750,2349,739,428,1148,1471,9779
2025,"Atlanta Hawks",82,3562,7398,1169,3098,1491,1858,845,2735,3580,2315,755,403,1315,1563,9784
2025,"Chicago Bulls",82,3642,7791,1118,3250,1386,1764,899,2878,3777,2370,663,417,1032,1374,9788
2025,"Washington Wizards",82,3583,7611,1170,3213,1540,1941,1059,2949,4008,2334,746,428,1093,1490,9876
2025,"Utah Jazz",82,3655,7622,1219,3403,1412,1850,957,2670,3627,2429,802,527,968,1580,9941
2026,"Boston Celtics",82,3145,7115,1149,3208,1348,1740,890,2489,3379,2029,505,339,1018,1508,8787
2026,"Oklahoma City Thunder",82,3170,7247,1176,3189,1330,1798,973,2732,3705,2046,622,358,1372,1670,8846
2026,"Detroit Pistons",82,3096,6988,1040,3015,1756,2228,924,2400,3324,1925,727,476,1385,1745,8988
2026,"Houston Rockets",82,3320,7217,1014,2892,1367,1809,928,2309,3237,2011,738,385,1102,1640,9021
2026,"New York Knicks",82,3223,7014,1138,3145,1446,1859,819,2505,3324,2050,596,355,1180,1595,9030
2026,"Phoenix Suns",82,3296,7011,998,2876,1522,1938,967,2614,3581,2058,649,366,1333,1547,9112
2026,"Charlotte Hornets",82,3364,7207,1051,2924,1338,1671,835,2386,3221,2126,672,364,1041,1627,9117
2026,"San Antonio Spurs",82,3366,7469,1066,3028,1347,1705,856,2635,3491,2148,628,374,1064,1659,9145
2026,"Toronto Raptors",82,3289,7047,1029,2945,1561,1968,898,2619,3517,2006,641,411,1318,1622,9168
2026,"Los Angeles Clippers",82,3365,7177,1089,2988,1417,1781,946,2529,3475,2144,693,377,1174,1646,9236
2026,"Los Angeles Lakers",82,3485,7221,1050,2982,1376,1737,893,2467,3360,2250,731,283,1198,1721,9396
2026,"Minnesota Timberwolves",82,3395,7352,990,2786,1621,2076,964,2623,3587,2136,683,337,1232,1677,9401
2026,"Orlando Magic",82,3421,7191,993,2813,1604,2053,858,2694,3552,2071,675,441,1221,1792,9439
2026,"Golden State Warriors",82,3474,7240,1060,2942,1436,1790,944,2684,3628,2220,722,342,1304,1524,9444
2026,"Cleveland Cavaliers",82,3387,7303,1163,3127,1527,1922,923,2616,3539,2208,708,354,1233,1684,9464
2026,"Portland Trail Blazers",82,3446,7323,1027,2869,1574,1992,982,2540,3522,2162,888,469,1280,1804,9493
2026,"Brooklyn Nets",82,3457,6949,1027,2696,1564,2018,834,2739,3573,2254,750,436,1189,1595,9505
2026,"Atlanta Hawks",82,3473,7334,1056,2973,1514,1906,914,2796,3710,2185,695,402,1317,1515,9516
2026,"Philadelphia 76ers",82,3430,7348,1097,3108,1560,1987,991,2723,3714,2260,597,420,1265,1634,9517
2026,"Milwaukee Bucks",82,3407,7198,1216,3241,1551,1975,910,2736,3646,2284,712,340,1071,1443,9581
2026,"Denver Nuggets",82,3503,7481,1119,3208,1463,1898,922,2590,3512,2254,642,380,966,1760,9588
2026,"Miami Heat",82,3550,7629,1146,3196,1474,1834,949,2855,3804,2254,647,402,1233,1668,9720
2026,"Dallas Mavericks",82,3676,7695,1050,2996,1408,1828,980,2855,3835,2325,721,432,1096,1723,9810
2026,"New Orleans Pelicans",82,3589,7519,1164,3323,1500,1939,1040,2715,3755,2307,656,475,1187,1659,9842
2026,"Indiana Pacers",82,3630,7424,993,2794,1621,2096,921,2905,3826,2168,668,390,1106,1633,9874
2026,"Memphis Grizzlies",82,3615,7458,1151,3162,1515,1954,1044,2792,3836,2314,724,434,1272,1599,9896
2026,"Sacramento Kings",82,3605,7294,1134,2991,1578,2001,911,2692,3603,2297,717,386,1147,1502,9922
2026,"Chicago Bulls",82,3676,7687,1153,3133,1459,1884,925,2824,3749,2358,747,457,1063,1545,9964
2026,"Washington Wizards",82,3682,7543,1123,3048,1753,2200,1077,2842,3919,2413,798,445,1131,1465,10240
2026,"Utah Jazz",82,3692,7478,1255,3372,1694,2181,971,2778,3749,2519,761,477,1197,1668,10333
